tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,data_year
2025-336,Hong Kong,Hard,28.0,250,O,20241229,N552,,DA,Kei Nishikori,R,178.0,JPN,35.001,106.0,578.0,SU55,,DA,Denis Shapovalov,L,185.0,CAN,25.708,56.0,981.0,6-2 6-3,3.0,R32,58.0,4.0,0.0,50.0,35.0,29.0,9.0,9.0,2.0,2.0,7.0,5.0,52.0,27.0,18.0,12.0,8.0,4.0,7.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,D0F6,,DA,Gabriel Diallo,R,203.0,CAN,23.264,87.0,643.0,CF59,,DA,Roberto Carballes Baena,R,183.0,ESP,31.77,57.0,981.0,4-6 7-6(4) 7-5,3.0,R32,169.0,9.0,2.0,117.0,85.0,57.0,19.0,17.0,10.0,13.0,9.0,6.0,104.0,65.0,52.0,16.0,17.0,5.0,8.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,S0RE,,DA,Juncheng Shang,L,180.0,CHN,19.904,50.0,1115.0,W0BH,,DA,Coleman Wong,R,191.0,HKG,20.564,170.0,340.0,7-6(3) 6-4,3.0,R32,89.0,4.0,1.0,59.0,33.0,29.0,20.0,11.0,0.0,0.0,17.0,1.0,76.0,52.0,41.0,9.0,11.0,6.0,7.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,MP20,,DA,Alexandre Muller,R,183.0,FRA,27.907,67.0,778.0,KI95,,DA,Miomir Kecmanovic,R,183.0,SRB,25.331,54.0,1021.0,5-7 7-6(6) 7-6(10),3.0,R16,210.0,9.0,2.0,122.0,86.0,61.0,16.0,18.0,5.0,10.0,4.0,5.0,139.0,83.0,57.0,26.0,18.0,5.0,9.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,N771,,DA,Cameron Norrie,L,188.0,GBR,29.352,49.0,1119.0,SU87,,DA,Lorenzo Sonego,R,191.0,ITA,29.637,53.0,1026.0,6-2 4-6 6-1,3.0,R16,144.0,4.0,1.0,70.0,52.0,37.0,13.0,12.0,2.0,3.0,7.0,0.0,75.0,52.0,38.0,7.0,13.0,4.0,9.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,F0F1,,DA,Arthur Fils,R,185.0,FRA,20.548,20.0,2355.0,BU13,,DA,Zizou Bergs,R,185.0,BEL,25.574,71.0,768.0,7-6(7) 6-4,3.0,R16,100.0,6.0,2.0,67.0,39.0,32.0,15.0,11.0,0.0,2.0,5.0,2.0,71.0,46.0,34.0,11.0,11.0,2.0,5.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,N552,,DA,Kei Nishikori,R,178.0,JPN,35.001,106.0,578.0,KE29,,DA,Karen Khachanov,R,198.0,RUS,28.608,19.0,2410.0,4-6 6-3 7-5,3.0,R16,129.0,1.0,1.0,90.0,62.0,43.0,17.0,16.0,5.0,8.0,7.0,5.0,90.0,59.0,41.0,14.0,15.0,3.0,7.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,MU94,,DA,Jaume Munar,R,183.0,ESP,27.652,62.0,832.0,BT72,,DA,Nuno Borges,R,185.0,POR,27.858,36.0,1355.0,6-3 7-5,3.0,R16,83.0,5.0,0.0,57.0,35.0,30.0,11.0,11.0,0.0,1.0,2.0,4.0,59.0,36.0,26.0,10.0,10.0,1.0,4.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,M0EJ,,DA,Lorenzo Musetti,R,185.0,ITA,22.825,17.0,2600.0,D0F6,,DA,Gabriel Diallo,R,203.0,CAN,23.264,87.0,643.0,6-4 6-3,3.0,R16,86.0,6.0,3.0,49.0,37.0,30.0,7.0,9.0,2.0,2.0,6.0,2.0,70.0,49.0,32.0,9.0,10.0,7.0,10.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,S0RE,,DA,Juncheng Shang,L,180.0,CHN,19.904,50.0,1115.0,MO44,,DA,Pedro Martinez,R,185.0,ESP,27.677,43.0,1205.0,6-3 6-1,3.0,R16,77.0,9.0,2.0,54.0,40.0,32.0,5.0,8.0,6.0,6.0,5.0,6.0,49.0,33.0,23.0,2.0,8.0,3.0,7.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,M0CI,,DA,Fabian Marozsan,R,193.0,HUN,25.227,58.0,935.0,RE44,,DA,Andrey Rublev,R,188.0,RUS,27.192,8.0,3760.0,7-5 3-6 6-3,3.0,R16,118.0,5.0,2.0,103.0,67.0,45.0,15.0,15.0,10.0,13.0,10.0,3.0,85.0,53.0,39.0,15.0,15.0,5.0,9.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,MP20,,DA,Alexandre Muller,R,183.0,FRA,27.907,67.0,778.0,F0F1,,DA,Arthur Fils,R,185.0,FRA,20.548,20.0,2355.0,3-6 6-3 6-1,3.0,QF,111.0,3.0,1.0,89.0,57.0,41.0,14.0,12.0,11.0,13.0,3.0,9.0,69.0,31.0,21.0,19.0,13.0,3.0,8.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,MU94,,DA,Jaume Munar,R,183.0,ESP,27.652,62.0,832.0,M0EJ,,DA,Lorenzo Musetti,R,185.0,ITA,22.825,17.0,2600.0,2-6 7-6(4) 7-5,3.0,QF,156.0,2.0,4.0,102.0,69.0,47.0,17.0,16.0,7.0,11.0,9.0,4.0,102.0,69.0,54.0,11.0,16.0,4.0,7.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,S0RE,,DA,Juncheng Shang,L,180.0,CHN,19.904,50.0,1115.0,M0CI,,DA,Fabian Marozsan,R,193.0,HUN,25.227,58.0,935.0,1-6 6-3 6-4,3.0,QF,104.0,9.0,4.0,77.0,57.0,44.0,6.0,13.0,4.0,6.0,6.0,2.0,81.0,55.0,43.0,11.0,13.0,6.0,8.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,N552,,DA,Kei Nishikori,R,178.0,JPN,35.001,106.0,578.0,N771,,DA,Cameron Norrie,L,188.0,GBR,29.352,49.0,1119.0,6-3 3-6 6-2,3.0,QF,101.0,4.0,1.0,75.0,55.0,43.0,9.0,13.0,1.0,2.0,8.0,3.0,79.0,55.0,38.0,11.0,13.0,2.0,5.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,MP20,,DA,Alexandre Muller,R,183.0,FRA,27.907,67.0,778.0,MU94,,DA,Jaume Munar,R,183.0,ESP,27.652,62.0,832.0,4-6 7-6(5) 6-4,3.0,SF,145.0,4.0,3.0,94.0,62.0,47.0,20.0,16.0,2.0,4.0,6.0,2.0,99.0,73.0,54.0,16.0,16.0,2.0,4.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,N552,,DA,Kei Nishikori,R,178.0,JPN,35.001,106.0,578.0,S0RE,,DA,Juncheng Shang,L,180.0,CHN,19.904,50.0,1115.0,4-3 RET,3.0,SF,20.0,3.0,0.0,22.0,13.0,10.0,7.0,4.0,0.0,0.0,3.0,0.0,15.0,12.0,9.0,3.0,3.0,0.0,0.0,2025
2025-336,Hong Kong,Hard,28.0,250,O,20241229,MP20,,DA,Alexandre Muller,R,183.0,FRA,27.907,67.0,778.0,N552,,DA,Kei Nishikori,R,178.0,JPN,35.001,106.0,578.0,2-6 6-1 6-3,3.0,F,103.0,2.0,1.0,77.0,60.0,44.0,7.0,12.0,4.0,6.0,4.0,1.0,75.0,48.0,28.0,14.0,12.0,4.0,8.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,SU55,,DA,Denis Shapovalov,L,185.0,CAN,25.73,58.0,981.0,Z371,,DA,Zhizhen Zhang,R,193.0,CHN,28.225,47.0,1140.0,6-3 6-4,3.0,R32,67.0,9.0,4.0,54.0,32.0,31.0,12.0,10.0,0.0,0.0,4.0,2.0,53.0,30.0,21.0,14.0,9.0,3.0,5.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,DH50,,DA,Alejandro Davidovich Fokina,R,180.0,ESP,25.591,68.0,775.0,BD06,,DA,Roberto Bautista Agut,R,183.0,ESP,36.731,51.0,1067.0,7-5 6-2,3.0,R32,103.0,5.0,3.0,74.0,44.0,32.0,15.0,10.0,1.0,2.0,1.0,5.0,70.0,44.0,28.0,11.0,10.0,5.0,9.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,O483,,DA,Christopher O'Connell,R,183.0,AUS,30.595,64.0,795.0,RC91,,DA,Arthur Rinderknech,R,196.0,FRA,29.459,60.0,927.0,7-5 7-6(5),3.0,R32,99.0,9.0,1.0,66.0,40.0,35.0,18.0,12.0,1.0,1.0,7.0,1.0,71.0,48.0,37.0,16.0,12.0,5.0,6.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,KD46,,DA,Thanasi Kokkinakis,R,193.0,AUS,28.742,77.0,716.0,N732,,DA,Yoshihito Nishioka,L,170.0,JPN,29.279,63.0,807.0,6-3 3-6 6-3,3.0,R32,130.0,15.0,3.0,88.0,60.0,44.0,14.0,14.0,3.0,5.0,4.0,2.0,89.0,54.0,36.0,18.0,13.0,9.0,12.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,TC01,,DA,Li Tu,R,183.0,AUS,28.613,179.0,323.0,D994,,DA,James Duckworth,R,183.0,AUS,32.961,94.0,624.0,6-1 7-5,3.0,R32,73.0,6.0,2.0,59.0,35.0,29.0,13.0,9.0,5.0,5.0,1.0,3.0,53.0,35.0,24.0,8.0,10.0,2.0,6.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,GH33,,DA,Manuel Guinard,R,198.0,FRA,29.144,261.0,209.0,SX50,,DA,Roman Safiullin,R,185.0,RUS,27.417,62.0,823.0,7-6(4) 2-6 6-1,3.0,R32,127.0,7.0,11.0,98.0,48.0,33.0,26.0,14.0,7.0,11.0,13.0,5.0,83.0,53.0,37.0,13.0,13.0,5.0,9.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,GC88,,DA,Marcos Giron,R,180.0,USA,31.455,45.0,1150.0,V832,,DA,Aleksandar Vukic,R,188.0,AUS,28.753,67.0,778.0,6-2 3-6 6-3,3.0,R32,103.0,4.0,0.0,72.0,41.0,29.0,22.0,13.0,2.0,4.0,8.0,3.0,89.0,58.0,40.0,12.0,13.0,4.0,8.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,KI95,,DA,Miomir Kecmanovic,R,183.0,SRB,25.352,55.0,1021.0,BK92,,DA,Alexander Bublik,R,196.0,KAZ,27.556,33.0,1420.0,6-4 6-2,3.0,R32,62.0,2.0,4.0,49.0,36.0,28.0,7.0,9.0,0.0,1.0,8.0,12.0,64.0,33.0,24.0,10.0,9.0,8.0,12.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,C0H0,,DA,Arthur Cazaux,R,183.0,FRA,22.374,80.0,707.0,W09E,,DA,Adam Walton,R,183.0,AUS,25.725,91.0,636.0,7-5 6-1,3.0,R32,102.0,9.0,8.0,73.0,38.0,28.0,19.0,10.0,9.0,10.0,4.0,1.0,58.0,37.0,20.0,9.0,9.0,5.0,9.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,N0AE,,DA,Brandon Nakashima,R,188.0,USA,23.428,37.0,1335.0,H997,,DA,Yannick Hanfmann,R,193.0,GER,33.15,98.0,615.0,6-1 2-6 6-3,3.0,R32,100.0,14.0,3.0,69.0,39.0,31.0,14.0,12.0,2.0,4.0,2.0,5.0,74.0,48.0,33.0,9.0,12.0,3.0,7.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,H0BH,,DA,Rinky Hijikata,R,178.0,AUS,23.869,79.0,712.0,GB88,,DA,David Goffin,R,180.0,BEL,34.084,53.0,1029.0,6-1 6-2,3.0,R32,72.0,4.0,3.0,57.0,29.0,21.0,16.0,8.0,4.0,5.0,3.0,0.0,44.0,20.0,11.0,9.0,7.0,4.0,9.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,EA24,,DA,Tomas Martin Etcheverry,R,196.0,ARG,25.473,39.0,1315.0,S0N0,,DA,Tristan Schoolkate,R,183.0,AUS,23.86,173.0,336.0,7-6(8) 6-3,3.0,R32,111.0,4.0,1.0,71.0,42.0,33.0,19.0,11.0,3.0,3.0,14.0,1.0,65.0,36.0,31.0,13.0,10.0,1.0,2.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,AG37,,DA,Felix Auger-Aliassime,R,193.0,CAN,24.413,29.0,1680.0,C0H0,,DA,Arthur Cazaux,R,183.0,FRA,22.374,80.0,707.0,1-6 6-4 7-5,3.0,R16,153.0,12.0,5.0,83.0,54.0,39.0,14.0,14.0,4.0,6.0,8.0,3.0,100.0,54.0,38.0,24.0,15.0,7.0,9.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,GC88,,DA,Marcos Giron,R,180.0,USA,31.455,45.0,1150.0,SU55,,DA,Denis Shapovalov,L,185.0,CAN,25.73,58.0,981.0,7-5 6-2,3.0,R16,78.0,2.0,0.0,50.0,26.0,19.0,16.0,10.0,1.0,3.0,9.0,13.0,63.0,31.0,24.0,7.0,10.0,8.0,13.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,KI95,,DA,Miomir Kecmanovic,R,183.0,SRB,25.352,55.0,1021.0,O483,,DA,Christopher O'Connell,R,183.0,AUS,30.595,64.0,795.0,7-6(1) 6-2,3.0,R16,91.0,3.0,1.0,64.0,34.0,31.0,14.0,10.0,2.0,3.0,13.0,4.0,68.0,37.0,28.0,10.0,10.0,6.0,9.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,H0BH,,DA,Rinky Hijikata,R,178.0,AUS,23.869,79.0,712.0,N0AE,,DA,Brandon Nakashima,R,188.0,USA,23.428,37.0,1335.0,6-2 3-6 7-6(5),3.0,R16,121.0,6.0,5.0,86.0,49.0,38.0,24.0,14.0,3.0,4.0,17.0,2.0,84.0,62.0,48.0,12.0,15.0,3.0,5.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,BM95,,DA,Benjamin Bonzi,R,183.0,FRA,28.578,70.0,762.0,TC01,,DA,Li Tu,R,183.0,AUS,28.613,179.0,323.0,6-3 6-3,3.0,R16,85.0,3.0,3.0,63.0,33.0,23.0,15.0,9.0,8.0,10.0,4.0,1.0,58.0,32.0,15.0,11.0,9.0,3.0,8.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,K0AH,,DA,Sebastian Korda,R,196.0,USA,24.507,22.0,1985.0,DH50,,DA,Alejandro Davidovich Fokina,R,180.0,ESP,25.591,68.0,775.0,6-3 6-3,3.0,R16,91.0,8.0,2.0,69.0,43.0,37.0,9.0,9.0,5.0,5.0,2.0,3.0,63.0,40.0,25.0,10.0,9.0,4.0,7.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,PL56,,DA,Tommy Paul,R,185.0,USA,27.641,12.0,3145.0,GH33,,DA,Manuel Guinard,R,198.0,FRA,29.144,261.0,209.0,6-4 3-6 6-3,3.0,R16,111.0,9.0,4.0,93.0,60.0,43.0,18.0,14.0,10.0,11.0,8.0,3.0,84.0,58.0,43.0,14.0,14.0,0.0,2.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,KD46,,DA,Thanasi Kokkinakis,R,193.0,AUS,28.742,77.0,716.0,EA24,,DA,Tomas Martin Etcheverry,R,196.0,ARG,25.473,39.0,1315.0,7-5 4-6 7-6(4),3.0,R16,182.0,23.0,4.0,115.0,82.0,61.0,18.0,17.0,5.0,6.0,13.0,0.0,103.0,72.0,60.0,16.0,17.0,4.0,5.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,PL56,,DA,Tommy Paul,R,185.0,USA,27.641,12.0,3145.0,H0BH,,DA,Rinky Hijikata,R,178.0,AUS,23.869,79.0,712.0,6-3 6-4,3.0,QF,78.0,8.0,0.0,65.0,42.0,32.0,13.0,10.0,4.0,4.0,4.0,2.0,52.0,36.0,23.0,9.0,9.0,5.0,7.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,AG37,,DA,Felix Auger-Aliassime,R,193.0,CAN,24.413,29.0,1680.0,GC88,,DA,Marcos Giron,R,180.0,USA,31.455,45.0,1150.0,7-6(3) 6-3,3.0,QF,100.0,11.0,3.0,76.0,54.0,43.0,10.0,10.0,9.0,9.0,2.0,1.0,72.0,37.0,24.0,20.0,11.0,6.0,8.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,KI95,,DA,Miomir Kecmanovic,R,183.0,SRB,25.352,55.0,1021.0,BM95,,DA,Benjamin Bonzi,R,183.0,FRA,28.578,70.0,762.0,6-2 6-3,3.0,QF,64.0,12.0,0.0,48.0,33.0,29.0,8.0,9.0,1.0,1.0,2.0,1.0,54.0,31.0,19.0,12.0,8.0,2.0,5.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,K0AH,,DA,Sebastian Korda,R,196.0,USA,24.507,22.0,1985.0,KD46,,DA,Thanasi Kokkinakis,R,193.0,AUS,28.742,77.0,716.0,W/O,3.0,QF,,,,,,,,,,,,,,,,,,,,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,AG37,,DA,Felix Auger-Aliassime,R,193.0,CAN,24.413,29.0,1680.0,PL56,,DA,Tommy Paul,R,185.0,USA,27.641,12.0,3145.0,7-6(3) 3-6 6-4,3.0,SF,164.0,8.0,4.0,110.0,70.0,52.0,14.0,16.0,8.0,12.0,7.0,3.0,94.0,52.0,36.0,25.0,15.0,5.0,8.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,K0AH,,DA,Sebastian Korda,R,196.0,USA,24.507,22.0,1985.0,KI95,,DA,Miomir Kecmanovic,R,183.0,SRB,25.352,55.0,1021.0,6-3 7-6(4),3.0,SF,79.0,13.0,3.0,68.0,44.0,37.0,14.0,11.0,0.0,0.0,2.0,2.0,61.0,46.0,34.0,9.0,10.0,0.0,1.0,2025
2025-8998,Adelaide,Hard,28.0,250,O,20250106,AG37,,DA,Felix Auger-Aliassime,R,193.0,CAN,24.413,29.0,1680.0,K0AH,,DA,Sebastian Korda,R,196.0,USA,24.507,22.0,1985.0,6-3 3-6 6-1,3.0,F,109.0,10.0,4.0,72.0,41.0,34.0,20.0,13.0,4.0,5.0,7.0,4.0,81.0,50.0,35.0,11.0,12.0,7.0,10.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,BT72,,DA,Nuno Borges,R,185.0,POR,27.88,36.0,1370.0,D0FJ,,DA,Luciano Darderi,R,183.0,ITA,22.894,44.0,1198.0,5-7 6-3 7-5,3.0,R32,122.0,1.0,1.0,86.0,59.0,41.0,18.0,16.0,2.0,5.0,8.0,5.0,97.0,55.0,36.0,24.0,17.0,2.0,7.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,CF59,,DA,Roberto Carballes Baena,R,183.0,ESP,31.792,59.0,981.0,AE14,,DA,Daniel Altmaier,R,188.0,GER,26.319,93.0,625.0,6-3 3-6 7-5,3.0,R32,158.0,4.0,2.0,86.0,55.0,39.0,19.0,15.0,4.0,7.0,7.0,2.0,111.0,70.0,49.0,13.0,15.0,13.0,17.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,BU13,,DA,Zizou Bergs,R,185.0,BEL,25.596,66.0,783.0,B0HY,,DA,Isaac Becroft,R,180.0,NZL,24.189,980.0,15.0,6-3 7-5,3.0,R32,88.0,9.0,2.0,70.0,38.0,32.0,16.0,11.0,3.0,4.0,1.0,2.0,53.0,35.0,22.0,10.0,10.0,1.0,4.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,M0QI,,DA,Alex Michelsen,R,193.0,USA,20.367,41.0,1245.0,N897,,DA,Sumit Nagal,R,178.0,IND,27.392,96.0,622.0,6-7(8) 6-4 6-2,3.0,R32,160.0,6.0,2.0,104.0,73.0,53.0,13.0,15.0,7.0,10.0,0.0,3.0,111.0,78.0,48.0,11.0,15.0,7.0,13.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,N0BS,,DA,Mariano Navone,R,178.0,ARG,23.858,46.0,1148.0,ME82,,DA,Adrian Mannarino,L,180.0,FRA,36.523,73.0,744.0,7-6(6) 6-7(5) 6-1,3.0,R32,187.0,5.0,7.0,116.0,72.0,51.0,21.0,16.0,3.0,7.0,3.0,4.0,112.0,58.0,35.0,29.0,15.0,10.0,16.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,N0BG,,DA,Luca Nardi,R,185.0,ITA,21.421,90.0,637.0,C0E9,,DA,Flavio Cobolli,R,183.0,ITA,22.672,32.0,1512.0,6-2 1-1 RET,3.0,R32,45.0,4.0,2.0,36.0,22.0,19.0,5.0,5.0,2.0,2.0,1.0,2.0,29.0,14.0,7.0,8.0,5.0,1.0,3.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,SU87,,DA,Lorenzo Sonego,R,191.0,ITA,29.659,54.0,1026.0,D0F6,,DA,Gabriel Diallo,R,203.0,CAN,23.285,87.0,646.0,7-6(5) 2-6 7-6(7),3.0,R32,178.0,4.0,2.0,116.0,85.0,58.0,22.0,16.0,10.0,13.0,8.0,3.0,108.0,77.0,60.0,18.0,16.0,3.0,4.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,D0CG,,DA,Facundo Diaz Acosta,L,183.0,ARG,24.06,78.0,714.0,N771,,DA,Cameron Norrie,L,188.0,GBR,29.374,48.0,1124.0,6-2 6-3,3.0,R32,82.0,1.0,5.0,54.0,40.0,28.0,5.0,9.0,3.0,5.0,1.0,1.0,50.0,33.0,19.0,4.0,8.0,5.0,10.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,MC65,,DA,Gael Monfils,R,193.0,FRA,38.349,52.0,1030.0,MO44,,DA,Pedro Martinez,R,185.0,ESP,27.699,43.0,1220.0,1-6 7-6(5) 6-3,3.0,R32,144.0,8.0,3.0,86.0,51.0,38.0,17.0,15.0,1.0,5.0,1.0,3.0,83.0,58.0,41.0,15.0,13.0,3.0,5.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,SL28,,DA,Jan-Lennard Struff,R,193.0,GER,34.702,42.0,1225.0,Y09V,,DA,Yunchaokete Bu,R,185.0,CHN,22.965,65.0,784.0,6-3 6-4,3.0,R32,81.0,13.0,1.0,50.0,31.0,26.0,12.0,10.0,0.0,1.0,6.0,1.0,73.0,45.0,29.0,11.0,9.0,8.0,11.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,B0NN,,DA,Nishesh Basavareddy,R,180.0,USA,19.682,133.0,453.0,C0DF,,DA,Francisco Comesana,R,178.0,ARG,24.252,85.0,661.0,6-2 6-2,3.0,R32,69.0,6.0,0.0,51.0,36.0,25.0,11.0,8.0,2.0,2.0,6.0,2.0,52.0,34.0,19.0,7.0,8.0,5.0,9.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,M0NI,,DA,Jakub Mensik,R,196.0,CZE,19.348,49.0,1122.0,CD85,,DA,Pablo Carreno Busta,R,188.0,ESP,33.489,184.0,317.0,6-2 4-6 7-5,3.0,R32,131.0,18.0,2.0,88.0,55.0,45.0,18.0,15.0,1.0,2.0,3.0,3.0,100.0,63.0,45.0,17.0,15.0,4.0,7.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,B0NN,,DA,Nishesh Basavareddy,R,180.0,USA,19.682,133.0,453.0,TE30,,DA,Alejandro Tabilo,L,188.0,CHI,27.598,23.0,1943.0,6-4 5-7 6-4,3.0,R16,145.0,9.0,2.0,99.0,66.0,48.0,19.0,16.0,6.0,7.0,12.0,2.0,108.0,73.0,53.0,18.0,16.0,11.0,13.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,BU13,,DA,Zizou Bergs,R,185.0,BEL,25.596,66.0,783.0,N0BG,,DA,Luca Nardi,R,185.0,ITA,21.421,90.0,637.0,6-1 6-4,3.0,R16,81.0,7.0,2.0,47.0,26.0,21.0,12.0,9.0,3.0,5.0,3.0,6.0,69.0,34.0,19.0,13.0,8.0,7.0,12.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,M0QI,,DA,Alex Michelsen,R,193.0,USA,20.367,41.0,1245.0,SU87,,DA,Lorenzo Sonego,R,191.0,ITA,29.659,54.0,1026.0,7-6(3) 6-2,3.0,R16,117.0,1.0,2.0,70.0,50.0,39.0,11.0,10.0,3.0,3.0,6.0,1.0,89.0,71.0,45.0,8.0,10.0,8.0,10.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,D0CG,,DA,Facundo Diaz Acosta,L,183.0,ARG,24.06,78.0,714.0,B0BI,,DA,Sebastian Baez,R,170.0,ARG,24.025,28.0,1690.0,6-4 7-6(1),3.0,R16,128.0,4.0,5.0,79.0,44.0,32.0,18.0,11.0,4.0,7.0,1.0,1.0,75.0,50.0,31.0,12.0,11.0,5.0,9.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,CF59,,DA,Roberto Carballes Baena,R,183.0,ESP,31.792,59.0,981.0,C0AU,,DA,Francisco Cerundolo,R,185.0,ARG,26.401,31.0,1620.0,6-2 7-5,3.0,R16,91.0,3.0,0.0,69.0,51.0,37.0,11.0,10.0,2.0,2.0,6.0,3.0,59.0,35.0,24.0,12.0,10.0,2.0,5.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,MC65,,DA,Gael Monfils,R,193.0,FRA,38.349,52.0,1030.0,SL28,,DA,Jan-Lennard Struff,R,193.0,GER,34.702,42.0,1225.0,6-1 7-6(5),3.0,R16,88.0,14.0,4.0,62.0,41.0,37.0,10.0,10.0,1.0,1.0,5.0,2.0,56.0,28.0,20.0,16.0,9.0,0.0,2.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,BT72,,DA,Nuno Borges,R,185.0,POR,27.88,36.0,1370.0,N0BS,,DA,Mariano Navone,R,178.0,ARG,23.858,46.0,1148.0,4-6 7-5 6-4,3.0,R16,151.0,6.0,0.0,111.0,75.0,47.0,19.0,16.0,4.0,8.0,4.0,3.0,102.0,63.0,41.0,20.0,16.0,5.0,10.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,M0NI,,DA,Jakub Mensik,R,196.0,CZE,19.348,49.0,1122.0,S0S1,,DA,Ben Shelton,L,193.0,USA,22.245,21.0,2330.0,7-6(2) 4-6 7-5,3.0,R16,158.0,10.0,7.0,119.0,71.0,57.0,25.0,17.0,5.0,6.0,7.0,2.0,127.0,84.0,54.0,27.0,17.0,11.0,12.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,B0NN,,DA,Nishesh Basavareddy,R,180.0,USA,19.682,133.0,453.0,M0QI,,DA,Alex Michelsen,R,193.0,USA,20.367,41.0,1245.0,2-6 6-2 6-4,3.0,QF,102.0,4.0,2.0,79.0,46.0,37.0,17.0,13.0,5.0,7.0,5.0,2.0,73.0,46.0,36.0,9.0,13.0,3.0,6.0,2025
2025-301,Auckland,Hard,28.0,250,O,20250106,MC65,,DA,Gael Monfils,R,193.0,FRA,38.349,52.0,1030.0,D0CG,,DA,Facundo Diaz Acosta,L,183.0,ARG,24.06,78.0,714.0,6-3 6-1,3.0,QF,77.0,4.0,1.0,52.0,33.0,28.0,7.0,8.0,3.0,3.0,0.0,1.0,60.0,40.0,25.0,7.0,8.0,3.0,7.0,2025
